sentiment_score,volatility_hint,confidence_level,aggregated_signal_score,positive_neutral_negative,tech_momentum_1d,tech_volatility_5d,tech_ma_5,tech_ma_10,tech_bias_5,tech_rsi_5,target
71.02409638554217,42.28915662650602,83.67469879518072,71.07228915662651,0.5421686746987951,0.012909062583843,152.1639664494312,21685.541796875,21412.8697265625,0.0054583999091992,51.373437942227135,-0.0060974943391927
55.65796703296704,46.75961538461539,82.40934065934066,63.94505494505494,-0.0384615384615384,-0.0060974943391927,150.1051549660404,21673.683984375,21525.62578125,-0.0001256383952521,46.497276839287366,-0.0008638612371177
58.86363636363637,43.63636363636363,77.87878787878788,47.72727272727273,0.5303030303030303,-0.0008638612371177,116.56934044451144,21635.394140625,21599.3458984375,0.0007786358612421,37.264047980375445,-0.005342168783596
59.906415822479495,44.70043415340087,77.83453931500242,53.54027978774722,0.1032320308731307,-0.005342168783596,113.6230508920448,21637.9421875,21640.0490234375,-0.0046849129238621,51.16366192258428,-0.0092879807275487
70.64596273291926,45.46583850931677,81.0248447204969,63.7639751552795,0.4409937888198758,-0.0092879807275487,175.1990508415274,21600.044140625,21640.6888671875,-0.0121992842426374,37.28683409815786,0.0009927402266578
